unique-id;" ""year""";importing-country;exporting-country;CML-category;num-licenses-imported;val-licenses-imported;val-arms-imported;total-eu-licenses-refusals-imported;criteria-numbers-imported
29532;2009;Greece;United Kingdom;ML4;4;61309;;;
29533;2009;Greece;United Kingdom;ML5;4;21678;;;
29534;2009;Greece;United Kingdom;Total;68;4758802;;;
29535;2009;Greece;Austria;ML3;1;137558;;;
29536;2009;Greece;Austria;Total;1;137558;;;
29537;2009;Greece;Hungary;ML3;1;70000;69700;;
29538;2009;Greece;Hungary;Total;1;70000;69700;;
29539;2009;Paraguay;Austria;ML1;1;53589;53589;;
29540;2009;Paraguay;Austria;Total;1;53589;53589;;
29541;2009;Paraguay;Germany;ML1;1;174;;;
29542;2009;Paraguay;Germany;Total;1;174;;;
29543;2009;Paraguay;Spain;Total;1;5000000;;;
29544;2009;Paraguay;Spain;ML10;1;5000000;;;
29545;2009;Namibia;United Kingdom;Total;4;66428;;;
29546;2009;Namibia;United Kingdom;ML6;2;31826;;;
29547;2009;Namibia;United Kingdom;ML11;1;34500;;;
29548;2009;Namibia;United Kingdom;ML22;1;102;;;
29549;2009;Namibia;Sweden;ML3;1;;;;
29550;2009;Namibia;Sweden;Total;1;197640;98820;;
29551;2009;Namibia;Austria;ML1;8;102815;57165;;
29552;2009;Namibia;Austria;Total;8;102815;57165;;
29553;2009;Namibia;Germany;ML10;2;362336;;;
29554;2009;Namibia;Germany;ML18;2;209185;;;
29555;2009;Namibia;Germany;ML2;1;13712;;;
29556;2009;Namibia;Germany;ML3;7;11846;;;
29557;2009;Namibia;Germany;ML1;31;162765;;;
29558;2009;Namibia;Germany;ML6;3;319000;;;
29559;2009;Namibia;Germany;Total;46;1078844;;;
29560;2009;Botswana;France;Total;2;880900;3300;;
29561;2009;Botswana;France;ML11;2;880900;;;
29562;2009;Botswana;Austria;Total;1;3606444;;;
29563;2009;Botswana;Austria;ML6;1;3606444;;;
29564;2009;Botswana;Germany;ML10;5;11720;;;
29565;2009;Botswana;Germany;ML18;1;1210;;;
29566;2009;Botswana;Germany;ML3;2;375364;;;
29567;2009;Botswana;Germany;ML1;14;589725;;;
29568;2009;Botswana;Germany;ML6;3;15851561;;;
29569;2009;Botswana;Germany;Total;25;16829580;;;
29570;2009;Botswana;United Kingdom;ML14;23;93852;;;
29571;2009;Botswana;United Kingdom;ML15;2;35420;;;
29572;2009;Botswana;United Kingdom;ML10;2;32473;;;
29573;2009;Botswana;United Kingdom;ML11;2;8236;;;
29574;2009;Botswana;United Kingdom;ML21;1;;;;
29575;2009;Botswana;United Kingdom;ML2;1;137155;;;
29576;2009;Botswana;United Kingdom;ML1;9;35240;;;
29577;2009;Botswana;United Kingdom;ML6;3;23086;;;
29578;2009;Botswana;United Kingdom;Total;43;365462;;;
29579;2009;Botswana;Belgium;ML1;1;243901;;;
29580;2009;Botswana;Belgium;Total;1;243901;;;
29581;2009;Botswana;Spain;Total;3;48000000;37499264;;
29582;2009;Botswana;Spain;ML10;3;48000000;37499264;;
29583;2009;Botswana;Bulgaria;ML2;1;81200;81200;;
29584;2009;Botswana;Bulgaria;Total;1;81200;81200;;
29585;2011;Canada;Italy;ML10;4;30756;;;
29586;2011;Canada;Italy;ML22;1;;;;
29587;2011;Canada;Italy;ML2;10;531259;;;
29588;2011;Canada;Italy;ML3;3;340837;;;
29589;2011;Canada;Italy;ML1;3;4517;;;
29590;2011;Canada;Italy;ML6;1;4927268;;;
29591;2011;Canada;Italy;ML4;1;21053;;;
29592;2011;Canada;Italy;Total;23;5855688;6879698;;
29593;2011;Canada;Czech Republic;ML2;1;;1;;
29594;2011;Canada;Czech Republic;ML3;4;3240287;969202;;
29595;2011;Canada;Czech Republic;ML1;4;477102;404347;;
29596;2011;Canada;Czech Republic;ML10;1;378472;32410;;
29597;2011;Canada;Czech Republic;Total;10;4095861;1405960;;
29598;2011;Canada;Luxembourg;ML1;2;6400;;;
29599;2011;Canada;Luxembourg;Total;2;6400;;;
29600;2011;Canada;France;ML15;22;14526528;;;
29601;2011;Canada;France;ML17;2;5394522;;;
29602;2011;Canada;France;ML10;11;1583429;;;
29603;2011;Canada;France;ML11;12;3416967;;;
29604;2011;Canada;France;ML13;2;9990;;;
29605;2011;Canada;France;ML21;1;10516;;;
29606;2011;Canada;France;ML22;16;5726671;;;
29607;2011;Canada;France;ML2;3;63856;;;
29608;2011;Canada;France;ML3;5;792336;;;
29609;2011;Canada;France;ML1;6;468003;;;
29610;2011;Canada;France;ML6;1;57415;;;
29611;2011;Canada;France;ML7;1;176663;;;
29612;2011;Canada;France;ML4;3;839345;;;
29613;2011;Canada;France;ML5;10;19041142;;;
29614;2011;Canada;France;ML8;1;20926;;;
29615;2011;Canada;France;ML9;1;8497;;;
29616;2011;Canada;France;Total;97;52136804;43554701;;
29617;2011;Canada;Slovakia;ML3;1;3400;3400;;
29618;2011;Canada;Slovakia;ML1;1;185000;173347;;
29619;2011;Canada;Slovakia;ML4;1;200000;1204;;
29620;2011;Canada;Slovakia;Total;3;388400;177951;;
29621;2011;Canada;Ireland;Total;1;3521;;;
29622;2011;Canada;Ireland;ML6;1;3521;;;
29623;2011;Canada;Germany;ML14;4;3998970;;;
29624;2011;Canada;Germany;ML15;2;12268;;;
29625;2011;Canada;Germany;ML16;15;1503546;;;
29626;2011;Canada;Germany;ML17;7;63871;;;
29627;2011;Canada;Germany;ML10;27;3349885;;;
29628;2011;Canada;Germany;ML11;4;102722;;;
29629;2011;Canada;Germany;ML13;1;84000;;;
29630;2011;Canada;Germany;ML21;5;9503;;;
29631;2011;Canada;Germany;ML18;7;3276850;;;
29632;2011;Canada;Germany;ML22;26;2455102;;;
29633;2011;Canada;Germany;ML2;26;6205908;;;
29634;2011;Canada;Germany;ML3;22;5459527;;;
29635;2011;Canada;Germany;ML1;310;2894384;;;
29636;2011;Canada;Germany;ML6;303;81435394;;;
29637;2011;Canada;Germany;ML4;18;777894;;;
29638;2011;Canada;Germany;ML5;19;2729968;;;
29639;2011;Canada;Germany;ML9;5;19989;;;
29640;2011;Canada;Germany;Total;801;114379781;;;
29641;2011;Canada;Belgium;ML22;1;;;;
29642;2011;Canada;Belgium;ML3;2;44250;;;
29643;2011;Canada;Belgium;ML1;35;5334752;;;
29644;2011;Canada;Belgium;ML6;2;3080000;;;
29645;2011;Canada;Belgium;ML5;1;1480000;;;
29646;2011;Canada;Belgium;ML8;3;83230;;;
29647;2011;Canada;Belgium;Total;44;10022232;;;
29648;2011;Canada;Spain;ML15;2;;;;
29649;2011;Canada;Spain;ML16;1;133813;133813;;
29650;2011;Canada;Spain;Total;11;11663415;1067220;;
29651;2011;Canada;Spain;ML10;1;10000000;;;
29652;2011;Canada;Spain;ML2;1;;;;
29653;2011;Canada;Spain;ML1;1;76734;;;
29654;2011;Canada;Spain;ML4;4;1319992;800531;;
29655;2011;Canada;Spain;ML9;1;132876;132876;;
29656;2011;Canada;Netherlands;ML15;;;117918;;
29657;2011;Canada;Netherlands;ML10;1;150060;106509;;
29658;2011;Canada;Netherlands;ML21;;;256400;;
29659;2011;Canada;Netherlands;ML22;3;175503;100624;;
29660;2011;Canada;Netherlands;ML2;2;23100;1495678;;
29661;2011;Canada;Netherlands;ML6;3;117755;2059779;;
29662;2011;Canada;Netherlands;ML5;2;117360;16041679;;
29663;2011;Canada;Netherlands;Total;11;583778;20178587;;
29664;2011;Canada;Denmark;ML3;3;90866;;;
29665;2011;Canada;Denmark;Total;6;1213739;;;
29666;2011;Canada;Denmark;ML4;3;1122873;;;
29667;2011;Canada;Poland;Total;49;144678469;;;
29668;2011;Canada;Poland;ML6;2;5834131;;;
29669;2011;Canada;Poland;ML1;3;12619;;;
29670;2011;Canada;Poland;ML10;35;138319438;;;
29671;2011;Canada;Poland;ML22;9;512281;;;
29672;2011;Canada;Finland;ML10;1;719000;300;;
29673;2011;Canada;Finland;ML13;1;21100;;;
29674;2011;Canada;Finland;ML2;;;45400;;
29675;2011;Canada;Finland;ML3;2;722800;70251;;
29676;2011;Canada;Finland;ML1;5;4136414;206369;;
29677;2011;Canada;Finland;ML6;;;891;;
29678;2011;Canada;Finland;Total;9;5599314;323211;;
29679;2011;Canada;Sweden;ML14;1;12368;;;
29680;2011;Canada;Sweden;ML21;1;1030284;5145908;;
29681;2011;Canada;Sweden;ML18;;;717255;;
29682;2011;Canada;Sweden;ML22;;;2629978;;
29683;2011;Canada;Sweden;ML2;2;1262505;12434381;;
29684;2011;Canada;Sweden;ML3;7;1726747;1526350;;
29685;2011;Canada;Sweden;ML1;2;26158;680;;
29686;2011;Canada;Sweden;ML5;2;11576903;23604777;;
29687;2011;Canada;Sweden;ML8;3;4487202;355801;;
29688;2011;Canada;Sweden;Total;18;20122167;46415130;;
29689;2011;Canada;Bulgaria;ML16;;;4850417;;
29690;2011;Canada;Bulgaria;ML9;;;2944400;;
29691;2011;Canada;Bulgaria;Total;;;7794817;;
29692;2011;Canada;Romania;ML1;1;2511;2511;;
29693;2011;Canada;Romania;Total;1;2511;2511;;
29694;2011;Canada;Portugal;ML1;2;;;;
29695;2011;Canada;Portugal;Total;2;;;;
29696;2011;Canada;United Kingdom;ML15;5;1571292;;;
29697;2011;Canada;United Kingdom;ML16;4;950267;;;
29698;2011;Canada;United Kingdom;ML17;1;36458;;;
29699;2011;Canada;United Kingdom;ML10;17;599495;;;
29700;2011;Canada;United Kingdom;ML11;18;534682;;;
29701;2011;Canada;United Kingdom;ML13;8;298158;;;
29702;2011;Canada;United Kingdom;ML21;4;2370928;;;
29703;2011;Canada;United Kingdom;ML18;2;199068;;;
29704;2011;Canada;United Kingdom;ML22;5;7565;;;
29705;2011;Canada;United Kingdom;ML2;5;56633;;;
29706;2011;Canada;United Kingdom;ML3;16;491725;;;
29707;2011;Canada;United Kingdom;ML1;65;1517495;;;
29708;2011;Canada;United Kingdom;ML6;23;8408160;;;
29709;2011;Canada;United Kingdom;ML7;10;302457;;;
29710;2011;Canada;United Kingdom;ML4;3;496204;;;
29711;2011;Canada;United Kingdom;ML5;8;1676681;;;
29712;2011;Canada;United Kingdom;ML9;9;931748;;;
29713;2011;Canada;United Kingdom;Total;203;20449016;;;
29714;2011;Canada;Austria;ML11;1;1431876;;;
29715;2011;Canada;Austria;ML3;12;739253;739253;;
29716;2011;Canada;Austria;ML1;10;1234550;156250;;
29717;2011;Canada;Austria;ML6;11;354212;159104;;
29718;2011;Canada;Austria;ML4;1;2200;1850;;
29719;2011;Canada;Austria;Total;35;3762091;1056457;;
29720;2011;Canada;Greece;ML3;1;1682000;;;
29721;2011;Canada;Greece;Total;3;2429972;;;
29722;2011;Canada;Greece;ML10;2;747972;;;
29723;2011;Canada;Hungary;ML1;1;24000;;;
29724;2011;Canada;Hungary;Total;1;24000;;;
29725;2011;Turkmenistan;Netherlands;Total;;;3406850;;
29726;2011;Turkmenistan;Netherlands;ML5;;;3406850;;
29727;2011;Turkmenistan;France;ML15;3;366877;;;
29728;2011;Turkmenistan;France;Total;8;590394;6198;;
29729;2011;Turkmenistan;France;ML10;4;198605;;;
29730;2011;Turkmenistan;France;ML22;1;24911;;;
29731;2011;Turkmenistan;Austria;ML6;1;2160000;2160000;;
29732;2011;Turkmenistan;Austria;ML17;2;275289;275289;;
29733;2011;Turkmenistan;Austria;ML10;2;210595;210595;;
29734;2011;Turkmenistan;Austria;ML11;1;5037;5037;;
29735;2011;Turkmenistan;Austria;Total;6;2650921;2650921;;
29736;2011;Turkmenistan;Germany;ML15;1;40375;;;
29737;2011;Turkmenistan;Germany;ML16;2;4084;;;
29738;2011;Turkmenistan;Germany;ML17;1;30257;;;
29739;2011;Turkmenistan;Germany;ML10;1;1000000;;;
29740;2011;Turkmenistan;Germany;ML11;5;1514263;;;
29741;2011;Turkmenistan;Germany;ML21;2;105237;;;
29742;2011;Turkmenistan;Germany;ML6;1;133500;;;
29743;2011;Turkmenistan;Germany;Total;13;2827716;;;
29744;2011;Turkmenistan;Italy;ML15;1;359535;;;
29745;2011;Turkmenistan;Italy;ML10;3;114586700;;;
29746;2011;Turkmenistan;Italy;ML11;2;402290;;;
29747;2011;Turkmenistan;Italy;ML2;3;7773707;;;
29748;2011;Turkmenistan;Italy;ML3;1;1196269;;;
29749;2011;Turkmenistan;Italy;ML1;1;503896;;;
29750;2011;Turkmenistan;Italy;ML4;1;2169991;;;
29751;2011;Turkmenistan;Italy;Total;12;126992389;5220809;;
29752;2011;Netherlands (Aruba);Austria;ML1;1;400;;;
29753;2011;Netherlands (Aruba);Austria;Total;1;400;;;
29754;2011;Netherlands (Aruba);Netherlands;ML3;1;500;;;
29755;2011;Netherlands (Aruba);Netherlands;ML1;1;2750;2750;;
29756;2011;Netherlands (Aruba);Netherlands;Total;2;3250;2750;;
29757;2011;Lithuania;Italy;ML2;1;360000;;;
29758;2011;Lithuania;Italy;Total;13;13501976;156962;;
29759;2011;Lithuania;Italy;ML10;11;13141976;;;
29760;2011;Lithuania;Italy;ML11;1;;;;
29761;2011;Lithuania;Czech Republic;ML10;5;437193;232767;;
29762;2011;Lithuania;Czech Republic;ML11;1;;237120;;
29763;2011;Lithuania;Czech Republic;ML3;;;197913;;
29764;2011;Lithuania;Czech Republic;ML1;1;11796;8989;;
29765;2011;Lithuania;Czech Republic;ML4;1;174662;;;
29766;2011;Lithuania;Czech Republic;ML8;2;513061;342481;;
29767;2011;Lithuania;Czech Republic;Total;10;1136712;1019270;;
29768;2011;Lithuania;France;ML15;2;2235603;;;
29769;2011;Lithuania;France;ML10;3;349146;;;
29770;2011;Lithuania;France;ML11;4;78969;;;
29771;2011;Lithuania;France;ML13;2;200203;;;
29772;2011;Lithuania;France;ML22;4;853644;;;
29773;2011;Lithuania;France;ML1;2;13903;;;
29774;2011;Lithuania;France;ML5;3;1104343;;;
29775;2011;Lithuania;France;Total;20;4835812;1000848;;
29776;2011;Lithuania;Germany;ML15;1;994580;;;
29777;2011;Lithuania;Germany;ML16;11;1167489;;;
29778;2011;Lithuania;Germany;ML2;4;233243;;;
29779;2011;Lithuania;Germany;ML3;2;136871;;;
29780;2011;Lithuania;Germany;ML1;1;362;;;
29781;2011;Lithuania;Germany;ML7;2;10830;;;
29782;2011;Lithuania;Germany;ML4;1;128250;;;
29783;2011;Lithuania;Germany;ML5;2;1036061;;;
29784;2011;Lithuania;Germany;Total;24;3707686;;;
29785;2011;Lithuania;Belgium;ML15;1;204750;;;
29786;2011;Lithuania;Belgium;Total;1;204750;;;
29787;2011;Lithuania;Netherlands;ML1;3;1750;1250;;
29788;2011;Lithuania;Netherlands;Total;4;89750;16250;;
29789;2011;Lithuania;Netherlands;ML13;1;88000;15000;;
29790;2011;Lithuania;Denmark;ML3;2;90866;;;
29791;2011;Lithuania;Denmark;Total;2;90866;;;
29792;2011;Lithuania;Finland;ML3;1;250;;;
29793;2011;Lithuania;Finland;ML1;;;1391;;
29794;2011;Lithuania;Finland;Total;1;250;1391;;
29795;2011;Lithuania;Sweden;ML3;1;645606;97979;;
29796;2011;Lithuania;Sweden;Total;2;648834;97979;;
29797;2011;Lithuania;Sweden;ML18;1;3228;;;
29798;2011;Lithuania;United Kingdom;ML15;4;283250;;;
29799;2011;Lithuania;United Kingdom;ML11;4;44160;;;
29800;2011;Lithuania;United Kingdom;ML22;1;1;;;
29801;2011;Lithuania;United Kingdom;ML1;6;1828853;;;
29802;2011;Lithuania;United Kingdom;ML6;1;6217;;;
29803;2011;Lithuania;United Kingdom;ML4;1;159784;;;
29804;2011;Lithuania;United Kingdom;ML5;1;46484;;;
29805;2011;Lithuania;United Kingdom;Total;18;2368749;;;
29806;2011;Lithuania;Austria;ML3;1;704370;704370;;
29807;2011;Lithuania;Austria;Total;1;704370;704370;;
29808;2011;Lithuania;Slovenia;ML3;1;5125;5125;;
29809;2011;Lithuania;Slovenia;Total;1;5125;5125;;
29810;2011;Cambodia;United Kingdom;Total;1;49999;;;
29811;2011;Cambodia;United Kingdom;ML10;1;49999;;;
29812;2011;Ethiopia;United Kingdom;Total;2;282971;;;
29813;2011;Ethiopia;United Kingdom;ML6;2;282971;;;
29814;2011;Ethiopia;Italy;Total;;;780;;
29815;2011;Ethiopia;Czech Republic;ML1;1;732124;;;
29816;2011;Ethiopia;Czech Republic;ML10;3;241122;200034;;
29817;2011;Ethiopia;Czech Republic;Total;4;973246;200034;;
29818;2011;Ethiopia;Malta;Total;1;300210;;;
29819;2011;Ethiopia;Malta;ML10;1;300210;;;
29820;2011;Ethiopia;France;Total;7;3252614;226290;;
29821;2011;Ethiopia;France;ML6;3;2916013;;;
29822;2011;Ethiopia;France;ML11;3;335584;;;
29823;2011;Ethiopia;France;ML22;1;1017;;;
29824;2011;Ethiopia;Germany;Total;5;420621;;;
29825;2011;Ethiopia;Germany;ML13;5;420621;;;
29826;2011;Ethiopia;Hungary;Total;6;18800000;986872;;
29827;2011;Ethiopia;Hungary;ML10;6;18800000;986872;;
29828;2011;Ethiopia;Slovakia;Total;1;203180;189151;;
29829;2011;Ethiopia;Slovakia;ML10;1;203180;189151;;
29830;2011;Ethiopia;Bulgaria;ML2;2;4463909;2063500;;
29831;2011;Ethiopia;Bulgaria;Total;3;7653909;5253500;;
29832;2011;Ethiopia;Bulgaria;ML4;1;3190000;3190000;;
29833;2011;Swaziland;United Kingdom;Total;1;21764;;;
29834;2011;Swaziland;United Kingdom;ML4;1;21764;;;
29835;2011;Argentina;Italy;ML2;3;50208;;;
29836;2011;Argentina;Italy;Total;4;124466;3278641;;
29837;2011;Argentina;Italy;ML10;1;74258;;;
29838;2011;Argentina;France;ML15;3;1400697;;;
29839;2011;Argentina;France;ML10;24;5684897;;;
29840;2011;Argentina;France;ML22;4;1574447;;;
29841;2011;Argentina;France;ML3;1;4548;;;
29842;2011;Argentina;France;ML7;1;341988;;;
29843;2011;Argentina;France;ML4;1;218290;;;
29844;2011;Argentina;France;ML5;2;103142;;;
29845;2011;Argentina;France;Total;36;9328010;2454356;;
29846;2011;Argentina;Belgium;ML15;1;350820;;;
29847;2011;Argentina;Belgium;ML1;5;620874;;;
29848;2011;Argentina;Belgium;Total;6;971694;;;
29849;2011;Argentina;Germany;ML15;1;355000;;;
29850;2011;Argentina;Germany;ML17;1;196;;;
29851;2011;Argentina;Germany;ML10;7;516590;;;
29852;2011;Argentina;Germany;ML11;2;642230;;;
29853;2011;Argentina;Germany;ML18;3;81302;;;
29854;2011;Argentina;Germany;ML1;34;599295;;;
29855;2011;Argentina;Germany;ML4;2;352850;;;
29856;2011;Argentina;Germany;ML8;3;216;;;
29857;2011;Argentina;Germany;ML9;5;323879;;;
29858;2011;Argentina;Germany;Total;58;2871558;;;
29859;2011;Argentina;Spain;ML1;10;9674;7674;;
29860;2011;Argentina;Spain;Total;10;9674;7674;;
29861;2011;Argentina;Netherlands;Total;3;202847;226610;;
29862;2011;Argentina;Netherlands;ML5;3;202847;226610;;
29863;2011;Argentina;Bulgaria;ML3;1;253530;;;
29864;2011;Argentina;Bulgaria;Total;5;981579;306840;;
29865;2011;Argentina;Bulgaria;ML4;4;728049;306840;;
29866;2011;Argentina;Romania;Total;1;5986;5986;;
29867;2011;Argentina;Romania;ML10;1;5986;5986;;
29868;2011;Argentina;United Kingdom;Total;61;1421780;;;
29869;2011;Argentina;United Kingdom;ML10;23;432583;;;
29870;2011;Argentina;United Kingdom;ML11;2;79886;;;
29871;2011;Argentina;United Kingdom;ML13;1;34764;;;
29872;2011;Argentina;United Kingdom;ML3;3;106086;;;
29873;2011;Argentina;United Kingdom;ML1;27;403191;;;
29874;2011;Argentina;United Kingdom;ML9;5;365270;;;
29875;2011;Argentina;Austria;ML1;8;715142;489960;;
29876;2011;Argentina;Austria;ML6;1;7321;;;
29877;2011;Argentina;Austria;Total;9;722463;489960;;
29878;2011;Cameroon;Italy;Total;;;631670;;
29879;2011;Cameroon;Czech Republic;ML3;2;359962;640564;;
29880;2011;Cameroon;Czech Republic;Total;2;359962;640564;;
29881;2011;Cameroon;France;ML2;1;14147;;;
29882;2011;Cameroon;France;ML6;1;185987;;;
29883;2011;Cameroon;France;Total;7;3692898;2198369;;
29884;2011;Cameroon;France;ML10;4;3465392;;;
29885;2011;Cameroon;France;ML4;1;27371;;;
29886;2011;Cameroon;Germany;ML3;1;1538;;;
29887;2011;Cameroon;Germany;ML1;1;4350;;;
29888;2011;Cameroon;Germany;Total;2;5888;;;
29889;2011;Cameroon;Spain;ML1;1;800;1200;;
29890;2011;Cameroon;Spain;Total;1;800;1200;;
29891;2011;Cameroon;Bulgaria;ML1;1;590000;590000;;
29892;2011;Cameroon;Bulgaria;Total;1;590000;590000;;
29893;2011;Burkina Faso;United Kingdom;Total;1;3091;;;
29894;2011;Burkina Faso;United Kingdom;ML11;1;3091;;;
29895;2011;Burkina Faso;France;ML3;1;195500;;;
29896;2011;Burkina Faso;France;ML1;1;18190;;;
29897;2011;Burkina Faso;France;ML7;1;36675;;;
29898;2011;Burkina Faso;France;ML4;1;21314;;;
29899;2011;Burkina Faso;France;Total;4;271679;1083580;;
29900;2011;Burkina Faso;Germany;ML1;1;490;;;
29901;2011;Burkina Faso;Germany;Total;1;490;;;
29902;2011;Burkina Faso;Bulgaria;ML2;1;197200;197200;;
29903;2011;Burkina Faso;Bulgaria;ML1;1;472000;472000;;
29904;2011;Burkina Faso;Bulgaria;Total;3;778300;804683;;
29905;2011;Burkina Faso;Bulgaria;ML4;1;109100;109100;;
29906;2011;Burkina Faso;Bulgaria;ML22;;;26383;;
29907;2011;Bahrain;Italy;ML2;4;64856;;;
29908;2011;Bahrain;Italy;ML8;1;456000;;;
29909;2011;Bahrain;Italy;Total;5;520856;242044;;
29910;2011;Bahrain;France;ML15;1;285000;;;
29911;2011;Bahrain;France;ML22;2;120531;;;
29912;2011;Bahrain;France;ML7;2;421000;;;
29913;2011;Bahrain;France;ML4;3;16011565;;;
29914;2011;Bahrain;France;ML5;1;500000;;;
29915;2011;Bahrain;France;Total;9;17338096;26812780;;
29916;2011;Bahrain;Germany;ML17;1;510000;;;
29917;2011;Bahrain;Germany;ML1;1;18000;;;
29918;2011;Bahrain;Germany;Total;5;537705;;;
29919;2011;Bahrain;Germany;ML11;2;7305;;;
29920;2011;Bahrain;Germany;ML7;1;2400;;;
29921;2011;Bahrain;Belgium;ML3;1;4278966;;;
29922;2011;Bahrain;Belgium;Total;1;4278966;;;
29923;2011;Bahrain;Spain;ML3;;;6350515;;
29924;2011;Bahrain;Spain;Total;;;6350515;;
29925;2011;Bahrain;Finland;ML1;;;872165;;
29926;2011;Bahrain;Finland;Total;;;872165;;
29927;2011;Bahrain;Sweden;Total;2;6347110;477260;;
29928;2011;Bahrain;Sweden;ML5;2;6347110;477260;;
29929;2011;Bahrain;United Kingdom;ML15;1;92968;;;
29930;2011;Bahrain;United Kingdom;ML10;11;205933;;;
29931;2011;Bahrain;United Kingdom;ML11;1;4648;;;
29932;2011;Bahrain;United Kingdom;ML13;1;4067;;;
29933;2011;Bahrain;United Kingdom;ML22;1;;;;
29934;2011;Bahrain;United Kingdom;ML2;1;1280634;;;
29935;2011;Bahrain;United Kingdom;ML3;3;102960;;;
29936;2011;Bahrain;United Kingdom;ML1;5;519563;;;
29937;2011;Bahrain;United Kingdom;ML4;2;96629;;;
29938;2011;Bahrain;United Kingdom;ML5;2;94170;;;
29939;2011;Bahrain;United Kingdom;Total;28;2401572;;;
29940;2011;Saudi Arabia;Italy;ML16;2;121737;;;
29941;2011;Saudi Arabia;Italy;ML10;20;81132381;;;
29942;2011;Saudi Arabia;Italy;ML11;3;306353;;;
29943;2011;Saudi Arabia;Italy;ML21;1;740777;;;
29944;2011;Saudi Arabia;Italy;ML22;2;6383;;;
29945;2011;Saudi Arabia;Italy;ML2;12;21203854;;;
29946;2011;Saudi Arabia;Italy;ML6;1;119172;;;
29947;2011;Saudi Arabia;Italy;ML4;9;28662293;;;
29948;2011;Saudi Arabia;Italy;ML5;13;33715908;;;
29949;2011;Saudi Arabia;Italy;Total;63;166008858;9891843;;
29950;2011;Saudi Arabia;Czech Republic;ML11;2;25696;26084;;
29951;2011;Saudi Arabia;Czech Republic;ML3;;;3531157;;
29952;2011;Saudi Arabia;Czech Republic;ML7;1;127264;128941;;
29953;2011;Saudi Arabia;Czech Republic;ML4;1;2774913;554983;;
29954;2011;Saudi Arabia;Czech Republic;ML8;1;386730;395964;;
29955;2011;Saudi Arabia;Czech Republic;Total;5;3314603;4637129;;
29956;2011;Saudi Arabia;France;ML14;11;69081807;;;
29957;2011;Saudi Arabia;France;ML15;42;64465908;;;
29958;2011;Saudi Arabia;France;ML17;1;9212277;;;
29959;2011;Saudi Arabia;France;ML10;48;18010140;;;
29960;2011;Saudi Arabia;France;ML11;34;17396300;;;
29961;2011;Saudi Arabia;France;ML13;5;52342;;;
29962;2011;Saudi Arabia;France;ML21;1;1465589;;;
29963;2011;Saudi Arabia;France;ML19;4;60244264;;;
29964;2011;Saudi Arabia;France;ML22;46;145517955;;;
29965;2011;Saudi Arabia;France;ML2;10;69193822;;;
